194,0.548935
195,0.938632
196,0.615536
197,0.741298
198,1.342031
199,0.640249
200,1.039524
201,1.670314
202,1.650972
203,1.300635
204,0.55026
205,2.45744
206,1.145006
207,0.671019
208,1.065731
209,0.671126
210,0.796134
211,0.404221
212,1.257075
213,2.650032
214,1.173118
215,3.117568
216,1.573456
217,0.954295
218,1.086646
219,1.432577
220,1.331187
221,0.905847
222,0.775679
223,0.812216
224,0.468249
225,0.917591
226,1.544699
227,5.05841
228,2.861375
229,1.263688
230,1.349505
231,2.707044
232,2.104881
233,1.323962
234,0.568653
235,4.982655
236,3.462475
237,1.472573
238,1.485832
239,4.882422
240,1.544658
241,1.073879
242,1.088232
243,4.763453
244,1.14475
245,0.56429
246,1.860809
247,0.669951
248,2.179001
249,3.485073
250,2.408919
251,1.583129
252,2.967248
253,4.081856
254,3.048809
255,2.337484
256,3.245547
257,1.287924
258,0.892366
259,4.011235
260,2.853657
261,3.052662
262,3.955175
263,0.532009
264,4.183045
265,2.426764
266,1.630751
267,4.412961
268,1.941604
269,4.304834
270,0.740502
271,2.732372
272,3.113591
273,1.737504
274,1.725052
275,0.588041
276,2.050015
277,3.525521
278,0.896738
279,0.985671
280,2.935794
281,2.110099
282,2.81974
283,0.706665
284,1.736402
285,2.355393
286,3.864398
287,0.912386
288,2.004095
289,2.720171
290,1.739007
291,1.11989
292,2.168693
293,3.72948
294,1.131042
295,0.401601
296,1.413179
297,2.014883
298,2.432452
299,1.277939
300,0.891912
301,0.890379
302,0.915329
303,1.371664
304,2.130688
305,1.244745
306,1.279319
307,1.034977
308,0.640235
309,1.003817
310,2.135069
311,1.175099
312,1.785111
313,0.376122
314,2.012052
315,1.077327
316,1.500802
317,1.112774
318,0.835223
319,0.473297
320,0.989823
321,0.875321
322,2.24853
323,0.826168
324,0.613165
325,0.766629
326,0.942046
327,0.956165
328,1.513419
329,0.880372
330,1.26162
331,1.160676
332,2.084541
333,0.387095
334,1.252138
335,0.757671
336,0.761215
337,1.840854
338,3.030197
339,2.269288
340,1.505591
341,4.373575
342,2.475509
343,0.651995
344,1.860952
345,1.078581
346,4.251327
347,2.435288
348,2.095422
349,3.678519
350,4.056527
351,2.249557
352,2.093591
353,2.816898
354,1.737396
355,2.096947
356,1.371691
357,2.210313
358,0.692518
359,1.618026
360,2.528145
361,0.733045
362,2.361064
363,1.98967
364,2.577462
365,1.8821
366,0.655836
367,1.025281
368,1.312087
369,0.98386
370,1.043967
371,1.442491
372,2.724018
373,1.235259
374,1.371882
375,2.785955
376,1.502667
377,1.866554
378,0.963934
379,2.739011
380,1.279405
381,1.303172
382,0.480442
383,1.175538
384,0.62201
385,3.662549
386,1.893056
387,1.346085
388,0.921742
389,4.882494
390,3.127627
391,2.968996
392,0.895958
393,0.771065
394,4.920822
395,3.208801
396,2.720144
397,2.793949
398,2.387974
399,2.220145
400,2.510806
401,2.580322
402,0.820649
403,1.826788
404,0.5971
405,0.34144
406,0.586252
407,0.47606
408,0.584221
409,0.631814
410,0.465326
411,0.542439
412,1.065571
413,0.673502
414,2.527602
415,0.913127
416,1.56139
417,2.73341
418,2.294459
419,1.441204
420,1.567359
421,3.2448
422,2.454861
423,0.495704
424,3.053941
425,1.121829
426,1.07763
427,3.004974
428,2.634744
429,1.688748
430,1.401005
431,1.678898
432,1.182627
433,1.455553
434,0.893949
435,0.949697
436,1.552117
437,1.016805
438,0.797797
439,3.262357
440,1.235379
441,1.63011
442,0.598894
443,1.729093
444,3.259498
445,1.150894
446,1.538011
447,3.276416
448,1.57413
449,1.074801
450,0.699734
451,1.158424
452,3.732587
453,2.094201
454,1.319626
455,1.062817
456,4.822598
457,3.170023
458,3.184909
459,0.786517
460,0.878083
461,3.566002
462,2.118562
463,2.897255
464,3.098675
465,1.681156
466,0.668619
467,0.725017
468,0.471052
469,1.02745
470,0.881712
471,0.760985
472,0.541594
473,0.601359
474,1.119668
475,0.792829
476,0.874204
477,0.700155
478,0.821677
479,1.732181
480,0.436665
481,0.671869
482,1.338363
483,0.855768
484,2.19999
485,2.096664
486,1.382409
487,1.186774
488,3.378282
489,1.564068
490,1.001493
491,1.905034
492,1.070878
493,0.87917
494,0.585858
495,1.472661
496,0.625408
497,0.936171
498,3.127766
499,1.388156
500,3.719618
501,2.289434
502,1.160607
503,1.187779
504,2.19347
505,0.857807
506,1.019956
507,1.136029
508,1.311163
509,0.681955
510,1.272461
511,1.969332
512,5.964855
513,3.379565
514,1.662102
515,1.302696
516,3.948121
517,2.676552
518,2.341598
519,1.070954
520,5.673758
521,4.314835
522,2.410694
523,2.443239
524,5.76213
525,0.773238
526,1.908948
527,2.127627
528,1.609015
529,5.544761
530,1.46038
531,0.799366
532,2.13346
533,1.440342
534,2.70301
535,3.989168
536,1.640115
537,2.805157
538,1.916393
539,3.80854
540,5.170561
541,3.616422
542,3.220721
543,3.920363
544,1.428685
545,0.4234
546,5.095979
547,3.568597
548,3.71995
549,4.715737
550,0.632241
551,5.168455
552,3.489935
553,2.226797
554,5.227935
555,1.476495
556,2.037927
557,0.563597
558,3.046834
559,4.28055
560,1.967496
561,3.575063
562,2.375451
563,4.310698
564,0.884876
565,1.154841
566,3.846898
567,2.249119
568,3.158457
569,0.939885
570,1.814724
571,2.546722
572,3.733861
573,1.287725
574,0.849082
575,3.4222
576,1.92713
577,1.21877
578,2.513176
579,4.597381
580,0.671232
581,0.774827
582,2.409876
583,2.494065
584,2.729609
585,1.90791
586,1.665334
587,1.110495
588,0.610603
589,1.586477
590,2.357611
591,1.812824
592,0.339433
593,1.60588
594,0.574273
595,1.186268
596,0.592259
597,1.125301
598,2.001187
599,1.983101
600,1.490694
601,1.693304
602,1.913415
603,1.670718
604,1.119488
605,0.504673
606,1.391451
607,2.78046
608,1.08962
609,1.099547
610,0.415387
611,0.784785
612,1.673354
613,2.036817
614,1.661735
615,3.46132
616,1.120099
617,2.59307
618,0.853613
619,1.582583
620,1.460817
621,0.608259
622,2.319359
623,3.693296
624,0.739548
625,2.369962
626,1.783438
627,0.695718
628,0.68169
629,5.373176
630,3.066567
631,1.609634
632,2.654723
633,1.285414
634,0.608574
635,5.26655
636,3.247926
637,3.121033
638,4.519489
639,5.330587
640,2.933241
641,2.964176
642,1.159389
643,3.811491
644,2.343333
645,2.899615
646,1.421822
647,1.58826
648,1.547267
649,3.095003
650,1.907322
651,2.76105
652,0.813841
653,3.074824
654,1.512267
655,1.077247
656,3.284521
657,2.868107
658,3.442495
659,2.468966
660,1.55096
661,1.630009
662,1.999288
663,0.781984
664,2.008514
665,1.601194
666,1.743049
667,0.650836
668,3.151143
669,2.101143
670,1.933661
671,1.340296
672,0.589554
673,3.210211
674,2.184139
675,0.636973
676,2.973943
677,1.920036
678,3.392128
679,1.839908
680,2.712868
681,0.628181
682,1.023301
683,2.552236
684,0.996798
685,1.559118
686,1.637076
687,0.844706
688,4.28921
689,2.549232
690,1.542838
691,1.146251
692,5.715849
693,3.606673
694,0.782955
695,3.835471
696,1.135842
697,0.862797
698,5.696801
699,3.685257
700,1.126602
701,3.66912
702,3.493696
703,2.898203
704,2.869418
705,3.035169
706,3.247095
707,1.298321
708,2.005768
709,0.934469
710,0.443724
711,0.619006
712,0.7502
713,0.348979
714,0.818527
715,0.48397
716,1.039753
717,1.043589
718,1.47583
719,0.877527
720,3.090771
721,1.653122
722,0.532407
723,2.146757
724,3.459901
725,0.82632
726,2.834264
727,1.833575
728,2.072787
729,4.335098
730,3.06755
731,1.485112
732,3.69892
733,1.405279
734,1.41477
735,3.97737
736,3.259055
737,2.388507
738,2.080253
739,2.779012
740,2.144434
741,2.498922
742,1.224124
743,0.822618
744,1.62608
745,2.471467
746,2.006062
747,1.840504
748,1.098474
749,3.907253
750,1.010212
751,1.319782
752,1.376593
753,2.230931
754,0.816239
755,1.60489
756,2.066553
757,3.715789
758,2.260738
759,2.073082
760,3.754303
761,2.262115
762,1.329079
763,1.648899
764,1.299856
765,0.773794
766,4.310991
767,2.73364
768,1.690361
769,1.318953
770,5.655887
771,3.641649
772,4.068812
773,1.063888
774,1.100284
775,0.74802
776,4.306142
777,3.180326
778,0.711627
779,0.658104
780,0.774584
781,3.571944
782,3.601663
783,0.591927
784,2.424876
785,0.919397
786,1.254065
787,0.740452
788,1.183952
789,1.175373
790,0.978643
791,0.667533
792,0.772403
793,1.363682
794,1.000753
795,1.200591
796,1.054147
797,1.034157
798,2.238211
799,0.614151
800,0.804568
801,1.595276
802,1.383098
803,2.773866
804,1.804599
805,1.602893
806,1.831651
807,4.245534
808,2.080909
809,0.648389
810,2.107066
811,2.884453
812,2.209799
813,0.616253
814,1.224867
815,1.587267
816,1.954184
817,0.965731
818,1.279133
819,3.574222
820,2.159464
821,1.136029
822,4.241242
823,2.864049
824,1.537901
825,1.363172
826,2.992727
827,1.137762
828,0.347924
829,1.331028
830,1.480102
831,0.986892
832,1.63828
833,2.18229
834,1.671076
835,2.760647
836,3.453529
837,2.153391
838,0.999507
839,0.597806
840,1.308368
841,0.758999
842,0.747809
843,3.570053
844,2.990841
845,0.642887
846,1.01957
847,3.663495
848,1.149386
849,0.426829
850,3.543986
851,0.857835
852,0.524834
853,1.877616
854,1.588437
855,2.50017
856,2.152301
857,1.635849
858,3.386923
859,2.214699
860,2.363249
861,1.037478
862,3.417318
863,2.207643
864,3.3939
865,0.500895
866,3.322822
867,1.896713
868,3.418006
869,1.58871
870,0.93637
871,0.35182
872,2.134698
873,1.313688
874,0.830635
875,1.60767
876,1.537568
877,0.820644
878,1.908659
879,1.816366
880,1.18636
881,0.621377
882,1.708517
883,1.045246
884,0.654448
885,2.047947
886,0.773093
887,0.970048
888,0.93526
889,0.492905
890,1.162942
891,1.551149
892,0.684702
893,1.346513
894,1.479256
895,0.997173
896,1.453054
897,1.413865
898,0.799873
899,1.489541
900,0.500755
901,0.975169
902,0.823002
903,0.882323
904,0.93826
905,1.101661
906,0.832241
907,1.114793
908,0.842345
909,2.017065
910,1.060424
911,1.288977
912,3.235698
913,1.520996
914,0.639833
915,0.590496
916,2.977357
917,1.534854
918,1.387471
919,3.048728
920,2.696653
921,1.109932
922,1.415766
923,2.572207
924,0.26514
925,0.657152
926,1.531628
927,1.658572
928,0.850075
929,1.747922
930,1.185864
931,0.608167
932,0.581335
933,2.301888
934,2.31564
935,0.737707
936,1.519215
937,2.282188
938,0.636843
939,0.959616
940,0.907749
941,2.965682
942,1.025318
943,0.757778
944,0.566599
945,3.563597
946,2.64167
947,1.751503
948,3.635124
949,2.526235
950,0.883542
951,1.504435
952,2.213675
953,1.340186
954,1.651045
955,1.879106
956,1.918903
957,1.597539
958,0.474658
959,0.464612
960,0.518677
961,0.411496
962,0.657966
963,2.252198
964,0.732997
965,0.893055
966,0.901713
967,2.103071
968,1.451194
969,0.56189
970,2.107179
971,0.322935
972,1.185982
973,1.181987
974,1.728238
975,1.821097
976,0.603526
977,0.308418
978,0.647817
979,0.792578
980,0.650868
981,2.454514
982,0.27444
983,1.048129
984,2.739269
985,0.558426
986,0.602969
987,2.735434
988,0.835432
989,0.334693
990,3.151781
991,1.233547
992,0.658333
993,0.721725
994,3.69086
995,2.66064
996,2.024076
997,0.589952
998,2.8514
999,1.546023
1000,2.216532
1001,2.429907
1002,0.845753
1003,0.403783
1004,0.341978
1005,0.822145
1006,0.802996
1007,0.391963
1008,1.054163
1009,0.840633
1010,0.86425
1011,0.785591
1012,0.582038
1013,0.38339
1014,1.130281
1015,0.802683
1016,1.061921
1017,0.394745
1018,2.364013
1019,0.533954
1020,0.423506
1021,0.644455
1022,0.882464
1023,1.041462
1024,2.689046
1025,0.883139
1026,3.164385
1027,1.521508
1028,0.970834
1029,0.980764
1030,1.276797
1031,0.584118
1032,0.958357
1033,1.052643
1034,1.314175
1035,4.263536
1036,3.127217
1037,1.55048
1038,1.230495
1039,4.093858
1040,1.798866
1041,1.317606
1042,0.528009
1043,4.234652
1044,3.530271
1045,1.461187
1046,1.461968
1047,4.216821
1048,0.761122
1049,0.695787
1050,0.43423
1051,0.546685
1052,4.25103
1053,1.161886
1054,0.653205
1055,2.102688
1056,1.776202
1057,3.245533
1058,2.551479
1059,1.626127
1060,0.599012
1061,4.088358
1062,2.863776
1063,3.054159
1064,1.247998
1065,1.320603
1066,4.184843
1067,2.815077
1068,4.075323
1069,4.252535
1070,2.848728
1071,4.062602
1072,2.067995
1073,0.486173
1074,3.222063
1075,1.995684
1076,0.849608
1077,2.485366
1078,2.039115
1079,0.253464
1080,2.605669
1081,2.174869
1082,0.70979
1083,1.522746
1084,2.358378
1085,2.068882
1086,0.927287
1087,1.446119
1088,1.300056
1089,0.519429
1090,2.270437
1091,1.072379
1092,2.538113
1093,1.198219
1094,1.41247
1095,1.271188
1096,0.855528
1097,1.160426
1098,2.099217
1099,1.228564
1100,1.86264
1101,0.665237
1102,2.102357
1103,1.446856
1104,2.030304
1105,2.07271
1106,1.246896
1107,1.969409
1108,0.866511
1109,1.298002
1110,0.676481
1111,0.888741
1112,1.028329
1113,0.515929
1114,1.340048
1115,0.774069
1116,0.873185
1117,0.64381
1118,1.150726
1119,2.823567
1120,1.664543
1121,1.420064
1122,2.716784
1123,4.157557
1124,2.215044
1125,1.176619
1126,1.014336
1127,3.955636
1128,2.650526
1129,2.532846
1130,3.792202
1131,2.483056
1132,3.640447
1133,2.290216
1134,2.235217
1135,3.0748
1136,3.282749
1137,0.401073
1138,0.636662
1139,1.873465
1140,2.238906
1141,0.526345
1142,2.1227
1143,0.749427
1144,2.253464
1145,2.921576
1146,1.898398
1147,1.012893
1148,1.575396
1149,0.739092
1150,0.904738
1151,0.666033
1152,2.639469
1153,0.936656
1154,1.31812
1155,2.642574
1156,1.262179
1157,2.135766
1158,0.792835
1159,2.658651
1160,0.864813
1161,1.458637
1162,0.863479
1163,0.568899
1164,1.308662
1165,0.874769
1166,3.683543
1167,1.803653
1168,1.060248
1169,0.69873
1170,4.185127
1171,3.096909
1172,2.526929
1173,0.543242
1174,4.22164
1175,3.161665
1176,1.615919
1177,2.464944
1178,3.073015
1179,2.82827
1180,1.91478
1181,2.147395
1182,2.5008
1183,2.648013
1184,0.950043
1185,1.941609
1186,0.411785
1187,0.414187
1188,0.410807
1189,0.624923
1190,0.47238
1191,0.463991
1192,0.633049
1193,0.644902
1194,0.367312
1195,0.547357
1196,0.773139
1197,0.688349
1198,0.778053
1199,2.424393
1200,1.228582
1201,0.861768
1202,2.76618
1203,2.457508
1204,1.5245
1205,1.613193
1206,3.241723
1207,2.3708
1208,1.802326
1209,1.294812
1210,1.157476
1211,2.76979
1212,2.356092
1213,0.81917
1214,1.352874
1215,1.332214
1216,0.980715
1217,1.922855
1218,0.412474
1219,0.715672
1220,1.795859
1221,0.736711
1222,1.555248
1223,3.025762
1224,0.513579
1225,1.203768
1226,0.581701
1227,3.169147
1228,0.670726
1229,1.083249
1230,3.168717
1231,1.136647
1232,0.223537
1233,0.751865
1234,3.691819
1235,2.026294
1236,1.13098
1237,0.829007
1238,4.262853
1239,3.068713
1240,2.88604
1241,0.671048
1242,3.527659
1243,2.209285
1244,2.731616
1245,3.098675
1246,1.337538
1247,0.921604
1248,0.372764
1249,0.544101
1250,0.888654
1251,0.882644
1252,0.603186
1253,1.136167
1254,0.915353
1255,0.597924
1256,0.828318
1257,1.219083
1258,0.672619
1259,0.758578
1260,1.685707
1261,1.24323
1262,1.143332
1263,0.860458
1264,3.329122
1265,1.028187
1266,0.654683
1267,1.463543
1268,0.946487
1269,1.013943
1270,1.14733
1271,3.085992
1272,1.165391
1273,3.69817
1274,2.165245
1275,1.293717
1276,1.075846
1277,2.151225
1278,1.183055
1279,1.07772
1280,0.767359
1281,0.628756
1282,1.651795
1283,4.863479
1284,3.560969
1285,2.036255
1286,1.721233
1287,4.80432
1288,2.187774
1289,2.611276
1290,0.801741
1291,4.531357
1292,0.539264
1293,4.422312
1294,1.873017
1295,2.110342
1296,4.518025
1297,1.167859
1298,2.111931
1299,1.3405
1300,0.926919
1301,4.646903
1302,1.567795
1303,0.901617
1304,2.540522
1305,0.554091
1306,2.113336
1307,4.112656
1308,0.771249
1309,2.823792
1310,1.842291
1311,0.660507
1312,4.583141
1313,3.609565
1314,3.789202
1315,1.426285
1316,3.661982
1317,4.697588
1318,3.530639
1319,4.737125
1320,0.687977
1321,4.707844
1322,3.192973
1323,2.196419
1324,4.336022
1325,1.533275
1326,0.716079
1327,4.053168
1328,4.03548
1329,1.080202
1330,1.312087
1331,2.764649
1332,2.03394
1333,1.080645
1334,3.128623
1335,2.526398
1336,0.959084
1337,1.975777
1338,2.410647
1339,2.790629
1340,1.095973
1341,2.467438
1342,1.407108
1343,0.432276
1344,2.554586
1345,2.867026
1346,1.307056
1347,2.966911
1348,1.591806
1349,2.020303
1350,2.215444
1351,1.062411
1352,0.85127
1353,0.97562
1354,2.497736
1355,1.890416
1356,2.052031
1357,1.287819
1358,0.936154
1359,0.559552
1360,2.605385
1361,1.885517
1362,1.706632
1363,1.791591
1364,1.816901
1365,1.752563
1366,1.104407
1367,1.744558
1368,0.872098
1369,0.327571
1370,1.227694
1371,0.488296
1372,0.64605
1373,1.047783
1374,0.627735
1375,0.890855
1376,0.930048
1377,3.390195
1378,1.005712
1379,2.140801
1380,1.724538
1381,1.018149
1382,3.318958
1383,4.486107
1384,2.941509
1385,2.022697
1386,1.713425
1387,1.238271
1388,0.880627
1389,4.549639
1390,3.444243
1391,3.486448
1392,4.453159
1393,0.50865
1394,2.509601
1395,4.443672
1396,3.237665
1397,3.076518
1398,0.967581
1399,3.995847
1400,3.967529
1401,1.191986
1402,4.070663
1403,1.136541
1404,3.208094
1405,3.11037
1406,0.819243
1407,2.632716
1408,2.374324
1409,1.213202
1410,3.248357
1411,2.751524
1412,3.326468
1413,2.141313
1414,2.616947
1415,1.636335
1416,1.592251
1417,1.627992
1418,0.729413
1419,2.357803
1420,1.416588
1421,1.776948
1422,3.188616
1423,1.539002
1424,2.216134
1425,1.660098
1426,0.604162
1427,0.727677
1428,3.013762
1429,1.905631
1430,2.778338
1431,2.046234
1432,2.524983
1433,3.331262
1434,1.319304
1435,0.418429
1436,1.792716
1437,2.154517
1438,1.895994
1439,1.867321
1440,4.179648
1441,2.361889
1442,1.600599
1443,0.958034
1444,4.484
1445,3.537154
1446,3.139426
1447,0.848058
1448,0.631151
1449,4.525156
1450,3.61598
1451,2.364789
1452,4.362255
1453,2.319457
1454,3.424214
1455,2.50531
1456,2.864856
1457,3.101555
1458,3.276895
1459,1.323529
1460,2.391089
1461,0.660259
1462,0.627324
1463,0.692028
1464,0.287643
1465,0.466723
1466,0.42855
1467,0.737657
1468,0.627318
1469,0.608019
1470,0.602038
1471,0.684573
1472,0.833313
1473,0.669525
1474,0.496217
1475,1.342687
1476,0.785416
1477,1.066345
1478,1.724512
1479,0.768893
1480,1.154615
1481,0.929444
1482,3.053023
1483,1.63265
1484,2.641532
1485,3.438783
1486,2.92426
1487,1.705536
1488,1.871125
1489,4.165884
1490,3.006174
1491,1.911997
1492,3.595139
1493,1.305489
1494,1.278101
1495,1.84005
1496,3.601445
1497,3.061503
1498,2.592673
1499,1.60863
1500,1.311799
1501,2.614977
1502,1.971362
1503,1.233587
1504,2.344922
1505,1.106903
1506,1.725524
1507,2.601303
1508,1.01528
1509,1.88064
1510,3.571752
1511,2.065501
1512,1.169917
1513,1.163388
1514,1.567873
1515,0.875805
1516,1.684454
1517,1.993099
1518,3.596643
1519,1.671279
1520,2.344829
1521,0.737508
1522,3.6137
1523,1.570125
1524,2.19592
1525,0.79032
1526,1.553989
1527,4.130275
1528,2.66956
1529,1.678118
1530,1.08743
1531,4.580896
1532,3.44376
1533,3.583286
1534,0.872127
1535,3.977515
1536,2.949797
1537,0.515642
1538,3.213299
1539,3.149086
1540,3.610364
1541,1.716262
1542,1.240748
1543,0.584077
1544,1.092254
1545,0.810639
1546,1.050688
1547,0.724318
1548,1.113123
1549,1.024715
1550,1.336746
1551,0.869945
1552,1.214497
1553,0.926342
1554,1.025028
1555,1.693276
1556,0.837617
1557,1.239742
1558,1.278974
1559,2.320291
1560,1.782412
1561,1.330638
1562,1.648269
1563,4.102031
1564,1.630662
1565,0.956842
1566,1.079745
1567,2.306267
1568,1.574003
1569,1.31525
1570,0.719156
1571,1.444251
1572,0.328276
1573,1.303379
1574,3.395882
1575,1.489735
1576,0.43656
1577,4.071511
1578,2.886267
1579,1.714289
1580,1.2765
1581,2.729275
1582,1.56112
1583,1.357002
1584,1.386582
1585,0.592735
1586,0.925992
1587,1.128713
1588,1.938849
1589,3.153623
1590,1.280299
1591,0.972731
1592,1.174333
1593,3.740395
1594,0.559585
1595,3.704611
1596,0.305117
1597,3.572464
1598,1.347702
1599,2.582154
1600,1.698826
1601,1.412503
1602,0.506127
1603,3.418622
1604,2.2436
1605,2.028304
1606,1.036753
1607,3.489188
1608,2.360767
1609,2.60032
1610,3.449053
1611,2.111399
1612,2.262648
1613,1.247081
1614,0.503761
1615,2.218869
1616,2.50419
1617,0.912084
1618,1.878426
1619,0.665039
1620,1.651107
1621,2.184848
1622,0.694887
1623,2.006939
1624,1.320212
1625,0.672427
1626,1.815416
1627,2.214921
1628,1.4807
1629,1.43127
1630,0.576194
1631,1.119749
1632,0.696826
1633,0.599798
1634,0.891728
1635,0.56169
1636,1.388074
1637,0.611262
1638,0.746431
1639,1.609192
1640,2.619139
1641,1.211339
1642,0.90542
1643,0.998009
1644,1.183606
1645,0.652443
1646,1.007687
1647,0.788842
1648,0.410842
1649,0.852755
1650,0.748856
1651,0.624798
1652,0.523363
1653,0.561032
1654,0.685826
1655,0.638988
1656,1.040132
1657,0.75147
1658,0.268854
1659,0.609279
1660,1.029924
1661,0.252108
1662,0.785297
1663,0.556393
1664,1.964527
1665,3.288093
1666,1.561944
1667,2.918678
1668,1.496698
1669,2.651776
1670,1.163708
1671,1.525695
1672,0.785302
1673,1.711876
1674,0.975051
1675,1.150639
1676,0.514382
1677,2.318088
1678,2.261475
1679,2.261085
1680,0.609037
1681,2.952687
1682,0.759593
1683,0.563754
1684,3.665916
1685,2.59723
1686,1.648945
1687,3.757968
1688,2.527974
1689,1.30751
1690,2.303389
1691,1.059449
1692,1.66167
1693,2.040435
1694,1.937104
1695,1.464804
1696,0.65346
1697,0.500539
1698,1.756031
1699,0.94997
1700,0.512794
1701,2.003818
1702,1.588671
1703,0.491754
1704,0.523564
1705,0.948627
1706,0.734623
1707,2.523856
1708,0.956437
1709,2.755248
1710,0.436114
1711,0.632985
1712,2.696354
1713,0.790385
1714,3.145704
1715,1.050017
1716,0.738284
1717,3.629599
1718,2.591861
1719,1.916746
1720,0.630086
1721,2.932805
1722,1.176587
1723,2.25212
1724,2.512309
1725,0.858123
1726,0.383328
1727,0.870747
1728,1.053825
1729,0.38937
1730,0.662857
1731,0.80201
1732,1.103749
1733,0.369946
1734,2.311952
1735,0.56123
1736,0.728783
1737,0.948644
1738,0.811619
1739,2.612466
1740,0.709458
1741,3.170321
1742,1.405218
1743,1.022397
1744,1.320928
1745,1.147697
1746,1.166257
1747,4.346669
1748,1.721597
1749,1.323276
1750,0.792725
1751,2.60275
1752,4.518628
1753,0.591912
1754,4.312299
1755,0.781602
1756,0.368027
1757,4.118385
1758,1.556449
1759,3.283526
1760,2.120742
1761,1.600912
1762,0.624983
1763,0.386125
1764,3.962289
1765,2.904725
1766,2.506319
1767,1.174306
1768,4.059504
1769,3.068663
1770,3.401027
1771,4.13413
1772,2.759253
1773,3.113753
1774,2.125995
1775,1.105751
1776,3.04011
1777,3.408425
1778,1.640004
1779,1.966339
1780,2.495791
1781,3.007281
1782,0.699427
1783,2.315828
1784,1.969902
1785,0.803576
1786,2.673407
1787,2.977103
1788,1.792846
1789,2.112827
1790,1.09048
1791,1.930904
1792,1.686296
1793,1.162601
1794,1.204052
1795,0.792774
1796,0.639887
1797,0.506131
1798,2.365357
1799,2.074196
1800,0.994474
1801,1.259863
1802,0.49218
1803,1.831136
1804,1.106668
1805,1.956663
1806,1.257753
1807,1.516742
1808,1.884972
1809,1.075886
1810,1.485275
1811,0.988337
1812,0.329328
1813,0.762522
1814,0.344881
1815,0.499867
1816,0.63004
1817,1.233121
1818,1.18283
1819,1.133895
1820,0.464034
1821,2.962519
1822,4.179384
1823,2.304881
1824,1.51581
1825,4.112027
1826,2.33961
1827,1.223495
1828,4.039916
1829,1.79446
1830,2.665001
1831,1.81291
1832,1.208852
1833,2.049588
1834,2.052736
1835,1.41079
1836,0.814266
1837,0.566811
1838,0.78453
1839,2.640929
1840,0.604556
1841,2.658055
1842,0.88891
1843,0.566202
1844,2.694766
1845,0.751156
1846,0.472631
1847,3.745398
1848,1.810715
1849,0.786937
1850,4.282447
1851,3.08583
1852,2.799395
1853,0.667901
1854,4.398365
1855,3.22254
1856,2.586155
1857,2.754978
1858,1.559538
1859,1.992098
1860,2.72144
1861,2.290554
1862,1.687355
1863,0.582215
1864,0.706823
1865,0.521112
1866,0.625517
1867,2.144473
1868,1.702139
1869,1.262289
1870,1.017944
1871,3.243136
1872,1.081615
1873,0.414204
1874,2.852186
1875,1.134364
